    ,Location,Technology       ,Tweet                                                                                                                                                                                           ,Sentiment_Score
822 ,IL      ,Blockchain       ,"RT @NashvillePost: Here she is! We're proud to unveil the 2018 edition of #posttechie \u2014 chock full of stories on workforce development, IT\u2026"                                         ,1
823 ,IL      ,Blockchain       ,#IBM has partnered with environmental fintech startup #Veridium Labs to turn carbon credits \u2014 tradable instruments\u2026 https://t.co/1aPu7ksHJl                                           ,0
824 ,IL      ,Blockchain       ,Very nice project. They have an excellent experienced team and the best idea. Really worth the attention! #ETH #Blockchain                                                                      ,1
825 ,IL      ,Blockchain       ,RT @ivykoin: We are now a part of the  @EntEthAlliance! We look forward to contributing to the community.  #IvyProject #Ethereum #Blockchai\u2026                                               ,0
826 ,IL      ,Blockchain       ,Crypto social media influencers are speaking at Crypto Influence Summit. A lot of celebrities in one room! #CIS2018\u2026 https://t.co/v0j2gjkkcv                                               ,0
827 ,IL      ,Blockchain       ,RT @ivykoin: We are now a part of the  @EntEthAlliance! We look forward to contributing to the community.  #IvyProject #Ethereum #Blockchai\u2026                                               ,0
828 ,IL      ,Blockchain       ,RT @kevinclauson: One of my favorite parts of #Blockchain Essentials in #Education was sharing the stage with the blockchain luminaries and\u2026                                               ,1
829 ,IL      ,Blockchain       ,RT @stevenmfowler: DigitalTown raises $2.4M to build #blockchain #tech for #smartcity #software services https://t.co/b27IrIJyWV                                                                ,0
830 ,IL      ,Blockchain       ,RT @Victoria_Ball_0: Cycle of Emerging Technologies\n[#Infographics] \n#fintech #blockchain #Wearables #AI #SmartCity #BigData #Analytics #Cl\u2026                                             ,0
831 ,IL      ,Blockchain       ,"RT @RHUCoin: RHUCoin Airdrop!\n \nRhubarb is airdropping 50K RHU tokens.\n\nVisit our airdrop page : https://t.co/yUrdSuDu6u\n\nSign-up, refer an\u2026"                                       ,0
832 ,IL      ,Blockchain       ,RT @Brianlee011: #movitoken #ETH #Blockchain #movi https://t.co/SEcoHVIE8T                                                                                                                      ,0
833 ,IL      ,Blockchain       ,"RT @laserprotocol: Laser works overtop of existing blockchains to increase transaction speeds, enable cross-chain transfers and anonymize t\u2026"                                             ,0
834 ,IL      ,Blockchain       ,"RT @computerality: I\u2019ll be presenting \Blockchain Autopsies - Analyzing Ethereum Smart Contract Deaths\"" at Blackhat! Learn to reverse EVM"                                              ,1
835 ,IL      ,Blockchain       ,"RT @EpsilonTheory: Six technologies of roughly same vintage as blockchain that have much larger commercial and world-changing potential, bu\u2026"                                             ,0
836 ,IL      ,Blockchain       ,"\Jumpstart Token will invest in early-stage healthcare blockchain companies that plan to launch an ICO or token sal\u2026 https://t.co/KsQ9hLiHma"""                                           ,0
837 ,IL      ,Blockchain       ,"RT @simonandi: Business owners: If you're not taking #blockchain seriously, you're putting the survival of your business at risk. Be an ear\u2026"                                             ,0
838 ,IL      ,Blockchain       ,Australia is Exploring the Blockchain for Welfare Payment Distribution https://t.co/XnMHkOGp8r #bitcoin #bitcoinprice #BTCtoUSD #btcprice                                                       ,0
839 ,IL      ,Blockchain       ,#movitoken #ETH #Blockchain #movi https://t.co/SEcoHVIE8T                                                                                                                                       ,0
840 ,IL      ,Blockchain       ,https://t.co/TKTcpIQ43N  #ICO #ETH #crypto #altcoin #BTC #BCH #blockchain #box2table https://t.co/WTdlsUmy4P                                                                                    ,0
841 ,IL      ,Blockchain       ,RT @jenncaeton: May 29th SUBLOCC is right around the corner and our girl @udioeater is speaking! Let us know you're coming! \nhttps://t.co/x\u2026                                              ,1
842 ,IL      ,Blockchain       ,"Jerome MacGillivray is interviewed about the future of cryptocurrency, Satoshi's vision conference, Tokyo, Japan\u2026 https://t.co/Q6VgmmnGLe"                                                ,0
843 ,IL      ,Blockchain       ,"RT @BLOQspace: @hustlethecode @AaronCuddeback Contact us, we sponsor #javascript coders who have an interest in #blockchain to go to confer\u2026"                                             ,0
844 ,IL      ,Blockchain       ,RT @BitNautic: BitNautic Background movie - ICO Blockchain: https://t.co/P9dg1g25qc via @YouTube                                                                                                ,0
845 ,IL      ,Blockchain       ,#moneytoken #IMT #ICO #Crowdsale #Bitcoin #Blockchain #Token #ETH #Ethereum #TokenSale https://t.co/KuQaVh12Dk                                                                                  ,0
846 ,IL      ,Blockchain       ,1 ERC20 VEN = 100 VET on VeChainThor\n#VTHO #VeChain #VeChainThor #VEN #VET #SunnyLu #cryptocurrency #crypto\u2026 https://t.co/ToHYYSFzyT                                                      ,0
847 ,IL      ,Blockchain       ,Already sold more than 2 million OctoBit Coin\n#OctoBitIO  #ICO #Crowdsale #Bitcoin #Blockchain #Token #ETH #Ethereum #TokenSale                                                                ,1
848 ,IL      ,Blockchain       ,RT @LeastAuthority: #Privacy and #data security must be part of the conversation when utilizing new #technology. With newer technologies su\u2026                                               ,1
849 ,IL      ,Blockchain       ,#OctoBitIO  #ICO #Crowdsale #Bitcoin #Blockchain #Token #ETH #Ethereum #TokenSale https://t.co/1gyMj0keHK                                                                                       ,0
850 ,IL      ,Blockchain       ,Banco Santander Successfully Completes \u2018First Practical\u2019 Blockchain Investor Voting Pilot - On The Blockchain https://t.co/Vxc2O3BC8H                                                 ,1
851 ,IL      ,Blockchain       ,Steve Wozniak: Bitcoin And Blockchain Will Achieve Full Potential In a Decade - On The Blockchain https://t.co/R3ylkqtswl                                                                       ,1
852 ,IL      ,Blockchain       ,Startup Aims to Bring Blockchain To 200000 Developers And 1 Bln Gadgets\nhttps://t.co/tBZGD7OjUU\n#Startup #News #Tech                                                                          ,0
853 ,IL      ,Blockchain       ,"RT @BitNautic: SHIPPING, THE WAY IT SHOULD BE ... please watch \nWatch \u201cBitNautic - ICO Blockchain\u201d on #Vimeo https://t.co/uiyLyn5WGg"                                               ,0
854 ,IL      ,Blockchain       ,"I\u2019m inviting you to join https://t.co/j6gWmVmKyC, A blockchain platform that connects MILLIONS of music fans to MIL\u2026 https://t.co/ZNVtn7jy3D"                                        ,0
855 ,IL      ,Blockchain       ,#literoflight #incitement #socent   #blockchain https://t.co/X1SQqppUHp                                                                                                                         ,0
856 ,IL      ,Blockchain       ,RT @Fisher85M: The #Blockchain Implementation Roadmap 2018 {Infographic}\n\n#Fintech #CyberSecurity #innovation #infosec #DLT @Fisher85M #sta\u2026                                             ,0
857 ,IL      ,Blockchain       ,"RT @RHUCoin: RHUCoin Airdrop!\n \nRhubarb is airdropping 50K RHU tokens.\n\nVisit our airdrop page : https://t.co/yUrdSuDu6u\n\nSign-up, refer an\u2026"                                       ,0
858 ,IL      ,Blockchain       ,"RT @JoePrice77: Get the latest The Cryptonomicon - Demystifying All Things #Altcoins, #Blockchain, #Cryptocurrency, and #Bitcoin! https://t\u2026"                                             ,1
859 ,IL      ,Blockchain       ,RT @mevu_bet: Official Announcement: Private Pre Sale Re opening May 21st! https://t.co/gcwd3SoxQd #Blockchain #meVu #sports #onsalenow #op\u2026                                               ,0
860 ,IL      ,Blockchain       ,"My eldest son, 10, set up his laptop. \n\nHe\u2019s available for any blockchain contracts. https://t.co/3r3FQxImWl"                                                                           ,1
861 ,IL      ,Blockchain       ,\u00bfFINTECH EN EL SECTOR FINANCIERO TRADICIONAL? \nhttps://t.co/7INddFNAu2\n\n#JC #PERU #fintech #bank #sales #innovacion\u2026 https://t.co/imBgEnsbyx                                       ,0
862 ,IL      ,Blockchain       ,"Bumping into Aussies in the Big Apple, like @_JamesStewart  from @teamcoinstart  @Austrade\u2026 https://t.co/dkmxfCnL9y"                                                                      ,0
863 ,IL      ,Blockchain       ,The modern tea bag was accidentally invented by users who didn't know better ( you were supposed to remove the tea)\u2026 https://t.co/zBfEzgPdJ2                                               ,1
864 ,IL      ,Blockchain       ,RT @arish_token: Airdrops Starts now\nSend ZERO ETH NOW\n\nFirst 200 people to Send 0 ETH TO :\n0x9f71757dceCd44a89898C3317763FEF9d2264D45 \n\nGe\u2026                                         ,0
865 ,IL      ,Blockchain       ,RT @ishookinc: https://t.co/xsdhcivJpS                                                                                                                                                          ,0
866 ,IL      ,Blockchain       ,"Get the latest The Cryptonomicon - Demystifying All Things #Altcoins, #Blockchain, #Cryptocurrency, and #Bitcoin!\u2026 https://t.co/vdhexEmFXy"                                               ,1
867 ,IL      ,Blockchain       ,RT @ROOMDAOICO: ROOMDAO  TRAVEL PLATFORM is happy to announce our  integration of the @Bancor Protocol to provide continuous liquidity for\u2026                                                ,1
868 ,IL      ,Blockchain       ,RT @STEMchainIO: It\u2019s been an awesome week! We\u2019re still digesting all of the wonderful sessions from #Consensus2018 \n\nIt\u2019s both exciting an\u2026                              ,1
869 ,IL      ,Blockchain       ,"Startup Aims to Bring Blockchain To 200,000 Developers And 1 Bln Gadgets - https://t.co/lRxZrpQoGd\u2026 https://t.co/TSNVRizy3g"                                                              ,0
870 ,IL      ,Blockchain       ,RT @uscryptoinsider: \ud83c\udf81 AMAZING #Giveaway : 5K GMV TOKENS \ud83c\udf81\n\n#FOLLOW  @uscryptoinsider and  @gmvtoken\n#RT &amp; TAG 3 #FRIENDS .\n#Like &amp; #COMMEN\u2026             ,1
871 ,IL      ,Blockchain       ,RT @BitNautic: https://t.co/mmrsGg4nxG                                                                                                                                                          ,0
872 ,IL      ,Blockchain       ,CRYPTONIA POKER\nPlay online poker with cryptocurrency. This blockchain-powered platform lets you play in a fair and\u2026 https://t.co/kFfz5XFBco                                              ,1
873 ,IL      ,Blockchain       ,RT @hive_power: Bloomberg reflects on How #Blockchain Is Threatening to Kill the Traditional #Utility @Bloomberg https://t.co/bO3NPtevlZ                                                        ,0
874 ,IL      ,Blockchain       ,"@PayPal should have just bought @Square add a deposit account and #blockchain, and the industry would shake.\u2026 https://t.co/m6rJKZxnNd"                                                    ,0
875 ,IL      ,Blockchain       ,RT @uscryptoinsider: \ud83c\udf81 AMAZING #Giveaway : 5K GMV TOKENS \ud83c\udf81\n\n#FOLLOW  @uscryptoinsider and  @gmvtoken\n#RT &amp; TAG 3 #FRIENDS .\n#Like &amp; #COMMEN\u2026             ,1
876 ,IL      ,Blockchain       ,"Jack Ma, founder of Chinese e-commerce giant Alibaba, says he has been researching blockchain for years, but thinks\u2026 https://t.co/u45DAIMlmE"                                             ,0
877 ,IL      ,Blockchain       ,Blockchain in practice is #cuttingedge https://t.co/5QxCVszwhi                                                                                                                                  ,0
878 ,IL      ,Blockchain       ,RT @blockchainers: News from @blockchainers on  #blockchain : #cloud Alternative #sonm Connects a Million Devices in Fog Network https://t.\u2026                                               ,0
879 ,IL      ,Blockchain       ,RT @Victoria_Ball_0: Cycle of Emerging Technologies\n[#Infographics] \n#fintech #blockchain #Wearables #AI #SmartCity #BigData #Analytics #Cl\u2026                                             ,0
880 ,IL      ,Blockchain       ,RT @desota: #DigitalTown raises $2.4 million to build #blockchain #technology for smart city #software services https://t.co/zXeLtAS5nU @Di\u2026                                               ,1
881 ,IL      ,Blockchain       ,RT @stevenmfowler: DigitalTown raises $2.4M to build #blockchain #tech for #smartcity #software services https://t.co/b27IrIJyWV                                                                ,0
882 ,IL      ,Blockchain       ,"RT @billsavedoff: \u201cGet Real\u201d Careful thinking from @MichaelPisa on the potential &amp; limits of #blockchain for development, #refugee IDs, &amp; h\u2026"                           ,0
883 ,IL      ,Blockchain       ,RT @ishookinc: https://t.co/xsdhcivJpS                                                                                                                                                          ,0
884 ,IL      ,Blockchain       ,Denver among top cities for blockchain jobs https://t.co/pr2pBYdSPs #coloradotech                                                                                                               ,1
885 ,IL      ,Blockchain       ,"RT @RHUCoin: RHUCoin Airdrop!\n \nRhubarb is airdropping 50K RHU tokens.\n\nVisit our airdrop page : https://t.co/yUrdSuDu6u\n\nSign-up, refer an\u2026"                                       ,0
886 ,IL      ,Blockchain       ,RT @ROOMDAOICO: ROOMDAO  TRAVEL PLATFORM is happy to announce our  integration of the @Bancor Protocol to provide continuous liquidity for\u2026                                                ,1
887 ,IL      ,Blockchain       ,RT @ishookinc: https://t.co/xsdhcivJpS                                                                                                                                                          ,0
888 ,IL      ,Blockchain       ,"#LegaNews @Legaltech_news: #AI, #IoT, and #blockchain are the technologies that changed the #legalindustry most in\u2026 https://t.co/8X7GXIn1Up"                                              ,1
889 ,IL      ,Blockchain       ,"RT @computerality: I\u2019ll be presenting \Blockchain Autopsies - Analyzing Ethereum Smart Contract Deaths\"" at Blackhat! Learn to reverse EVM"                                              ,1
890 ,IL      ,Blockchain       ,"Google needs to catch up on blockchain before it\u2019s too late, this former Google manager says \u2013 Business Insider https://t.co/i8Pj1BZXzK"                                             ,0
891 ,IL      ,Blockchain       ,https://t.co/yWpnTW9d9k   #Crypto #Blockchain https://t.co/1DF6EOWlI9                                                                                                                           ,0
892 ,IL      ,Blockchain       ,RT @ExchangeZeus: #Consensus2018 perhaps one of the most powerful Blockchain &amp; Crypto conferences. Thanks to @NEMofficial! We are honored t\u2026                                           ,1
893 ,IL      ,Blockchain       ,"RT @scottsantens: \Revenu universel\"" has just been added to the 2019 edition of the French dictionary"                                                                                       ,0
894 ,IL      ,Blockchain       ,"For how long will we have to explain \what is the blockchain\"" ?\n\nAnswer: Until mass adoption and folks need to expl\u2026 https://t.co/3myIx1GsbZ"""                                       ,0
895 ,IL      ,Blockchain       ,RT @ValaAfshar: What is blockchain? https://t.co/vTyWA4snXQ                                                                                                                                     ,0
896 ,IL      ,Blockchain       ,"In case you missed it, take a read of this article on #Hackernoon about #VOLT's #blockchain based #P2P #delivery pl\u2026 https://t.co/QmOSTKGBqH"                                             ,0
897 ,IL      ,Blockchain       ,"RT @simonandi: Business owners: If you're not taking #blockchain seriously, you're putting the survival of your business at risk. Be an ear\u2026"                                             ,0
898 ,IL      ,Blockchain       ,"Consensus 2018 Updates | Blockchain Hype, Falling Prices, Another Heist; It\u2019s Not All\u00a0Positive\u2026 https://t.co/h8odkZJ9YP"                                                        ,0
899 ,IL      ,Blockchain       ,"Startup Aims to Bring Blockchain To 200,000 Developers And 1 Bln\u00a0Gadgets https://t.co/hVrQnVDO0N"                                                                                         ,0
900 ,IL      ,Blockchain       ,"Startup Aims to Bring Blockchain To 200,000 Developers And 1 Bln\u00a0Gadgets https://t.co/Z8Ww7HEBhE"                                                                                         ,0
901 ,IL      ,Blockchain       ,Two #BigLaw veterans who launched a boutique this month dedicated solely to #blockchain technology said they\u2019ve alr\u2026 https://t.co/AUWct4pFAY                                          ,0
902 ,IL      ,Blockchain       ,Infosys Partners with 7 Banks for Blockchain Trade Finance\u00a0Network https://t.co/Lg2R9ljtdw                                                                                                 ,0
903 ,IL      ,Blockchain       ,Infosys Partners with 7 Banks for Blockchain Trade Finance\u00a0Network https://t.co/eZ0ahbH9yz                                                                                                 ,0
904 ,IL      ,Blockchain       ,@DigiPulseIO @irLV @irnauda @norm_quill @dtriis Would love to see an english translated version of this interview!\u2026 https://t.co/qOExY1Bd96                                                ,1
905 ,IL      ,Blockchain       ,Our very own Marc (@marchautle) pitching to the amazing @BLOXPO crowd.\n#SwissRealCoin $SRC #ICO #Tokensale #blockchain #crypto                                                                 ,1
906 ,IL      ,Blockchain       ,#SwissRealCoin $SRC #ICO #Tokensale #blockchain #crypto https://t.co/pWBdnELKAM                                                                                                                 ,0
907 ,IL      ,Blockchain       ,RT @ROOMDAOICO: ROOMDAO  TRAVEL PLATFORM is happy to announce our  integration of the @Bancor Protocol to provide continuous liquidity for\u2026                                                ,1
908 ,IL      ,Blockchain       ,"Startup Aims to Bring Blockchain To 200,000 Developers And 1 Bln Gadgets https://t.co/FstEQG1Z8X https://t.co/LIbFMJxKgH"                                                                      ,0
909 ,IL      ,Blockchain       ,Kudos to @Innovate4EDU for curating an amazing series of learning opportunities at #Blockchain Essentials in\u2026 https://t.co/JsvJQPoLf3                                                      ,1
910 ,IL      ,Blockchain       ,RT @JobDotCom: https://t.co/hClobcTBkm and @MatthewRoszak are Happy to Announce the Successful Pre-Private Sale of https://t.co/hClobcTBkm'\u2026                                               ,1
911 ,IL      ,Blockchain       ,RT @donna_3dprint: Cycle of Emerging Technologies\n[#Infographics] \n#fintech #blockchain #Wearables #AI #SmartCity #BigData #Analytics #Clou\u2026                                             ,0
912 ,IL      ,Blockchain       ,RT @blockchainers: News from @blockchainers on  #blockchain : #cloud Alternative #sonm Connects a Million Devices in Fog Network https://t.\u2026                                               ,0
913 ,IL      ,Blockchain       ,RT @foster_change: Rivals reject blockchain solution from Maersk and IBM - Suggest they contact #MaritimeBlockchainLab @un-BLOC and @LR_Fou\u2026                                               ,0
914 ,IL      ,Blockchain       ,6 Ways Cryptocurrency and Blockchain Are Changing Entrepreneurship https://t.co/ULfKlPnev3 https://t.co/7FZ6pVW23k                                                                              ,0
915 ,IL      ,Blockchain       ,RT @ExchangeZeus: #Consensus2018 perhaps one of the most powerful Blockchain &amp; Crypto conferences. Thanks to @NEMofficial! We are honored t\u2026                                           ,1
916 ,IL      ,Blockchain       ,#TRIWER #TRW #TriwerDelivery #Ethereum # Bitcoin #Blockchain https://t.co/3bORQxmuGt                                                                                                            ,0
917 ,IL      ,Blockchain       ,RT @ValaAfshar: They did not exist in 2003:\n\nFacebook\nTwitter\niPhone\ud83d\udcf1\niPad \nKindle\n4G\nAndroid\nYouTube\nAWS\nApple App Store\nUber\nAirbnb\nBlock\u2026                      ,0
918 ,IL      ,Blockchain       ,@J0hnnyXm4s You\u2019re not leveraging the blockchain enough here                                                                                                                               ,0
919 ,IL      ,Blockchain       ,RT @BlinnPR: Since we started our #ICO we're often asked what #broadcasting problems does #blockchain technology solve.  In order to answer\u2026                                               ,0
920 ,IL      ,Blockchain       ,RT @coindesk: Tel-Aviv Stock Exchange Turns to Blockchain for New Lending Platform https://t.co/c9ZSOqwpTr https://t.co/EQoL1xcdoi                                                              ,1
921 ,IL      ,Blockchain       ,"RT @NashvillePost: Here she is! We're proud to unveil the 2018 edition of #posttechie \u2014 chock full of stories on workforce development, IT\u2026"                                         ,1
922 ,IL      ,Blockchain       ,#IBM has partnered with environmental fintech startup #Veridium Labs to turn carbon credits \u2014 tradable instruments\u2026 https://t.co/1aPu7ksHJl                                           ,0
923 ,IL      ,Blockchain       ,Very nice project. They have an excellent experienced team and the best idea. Really worth the attention! #ETH #Blockchain                                                                      ,1
924 ,IL      ,Blockchain       ,RT @ivykoin: We are now a part of the  @EntEthAlliance! We look forward to contributing to the community.  #IvyProject #Ethereum #Blockchai\u2026                                               ,0
925 ,IL      ,Blockchain       ,Crypto social media influencers are speaking at Crypto Influence Summit. A lot of celebrities in one room! #CIS2018\u2026 https://t.co/v0j2gjkkcv                                               ,0
926 ,IL      ,Blockchain       ,RT @ivykoin: We are now a part of the  @EntEthAlliance! We look forward to contributing to the community.  #IvyProject #Ethereum #Blockchai\u2026                                               ,0
927 ,IL      ,Blockchain       ,RT @kevinclauson: One of my favorite parts of #Blockchain Essentials in #Education was sharing the stage with the blockchain luminaries and\u2026                                               ,1
928 ,IL      ,Blockchain       ,RT @stevenmfowler: DigitalTown raises $2.4M to build #blockchain #tech for #smartcity #software services https://t.co/b27IrIJyWV                                                                ,0
929 ,IL      ,Blockchain       ,RT @Victoria_Ball_0: Cycle of Emerging Technologies\n[#Infographics] \n#fintech #blockchain #Wearables #AI #SmartCity #BigData #Analytics #Cl\u2026                                             ,0
930 ,IL      ,Blockchain       ,"RT @RHUCoin: RHUCoin Airdrop!\n \nRhubarb is airdropping 50K RHU tokens.\n\nVisit our airdrop page : https://t.co/yUrdSuDu6u\n\nSign-up, refer an\u2026"                                       ,0
931 ,IL      ,Blockchain       ,RT @Brianlee011: #movitoken #ETH #Blockchain #movi https://t.co/SEcoHVIE8T                                                                                                                      ,0
932 ,IL      ,Blockchain       ,"RT @laserprotocol: Laser works overtop of existing blockchains to increase transaction speeds, enable cross-chain transfers and anonymize t\u2026"                                             ,0
933 ,IL      ,Blockchain       ,"RT @computerality: I\u2019ll be presenting \Blockchain Autopsies - Analyzing Ethereum Smart Contract Deaths\"" at Blackhat! Learn to reverse EVM"                                              ,1
934 ,IL      ,Blockchain       ,"RT @EpsilonTheory: Six technologies of roughly same vintage as blockchain that have much larger commercial and world-changing potential, bu\u2026"                                             ,0
935 ,IL      ,Blockchain       ,"\Jumpstart Token will invest in early-stage healthcare blockchain companies that plan to launch an ICO or token sal\u2026 https://t.co/KsQ9hLiHma"""                                           ,0
936 ,IL      ,Blockchain       ,"RT @simonandi: Business owners: If you're not taking #blockchain seriously, you're putting the survival of your business at risk. Be an ear\u2026"                                             ,0
937 ,IL      ,Blockchain       ,Australia is Exploring the Blockchain for Welfare Payment Distribution https://t.co/XnMHkOGp8r #bitcoin #bitcoinprice #BTCtoUSD #btcprice                                                       ,0
938 ,IL      ,Blockchain       ,#movitoken #ETH #Blockchain #movi https://t.co/SEcoHVIE8T                                                                                                                                       ,0
939 ,IL      ,Blockchain       ,https://t.co/TKTcpIQ43N  #ICO #ETH #crypto #altcoin #BTC #BCH #blockchain #box2table https://t.co/WTdlsUmy4P                                                                                    ,0
940 ,IL      ,Blockchain       ,RT @jenncaeton: May 29th SUBLOCC is right around the corner and our girl @udioeater is speaking! Let us know you're coming! \nhttps://t.co/x\u2026                                              ,1
941 ,IL      ,Blockchain       ,"Jerome MacGillivray is interviewed about the future of cryptocurrency, Satoshi's vision conference, Tokyo, Japan\u2026 https://t.co/Q6VgmmnGLe"                                                ,0
942 ,IL      ,Blockchain       ,"RT @BLOQspace: @hustlethecode @AaronCuddeback Contact us, we sponsor #javascript coders who have an interest in #blockchain to go to confer\u2026"                                             ,0
943 ,IL      ,Blockchain       ,RT @BitNautic: BitNautic Background movie - ICO Blockchain: https://t.co/P9dg1g25qc via @YouTube                                                                                                ,0
944 ,IL      ,Blockchain       ,#moneytoken #IMT #ICO #Crowdsale #Bitcoin #Blockchain #Token #ETH #Ethereum #TokenSale https://t.co/KuQaVh12Dk                                                                                  ,0
945 ,IL      ,Blockchain       ,1 ERC20 VEN = 100 VET on VeChainThor\n#VTHO #VeChain #VeChainThor #VEN #VET #SunnyLu #cryptocurrency #crypto\u2026 https://t.co/ToHYYSFzyT                                                      ,0
946 ,IL      ,Blockchain       ,Already sold more than 2 million OctoBit Coin\n#OctoBitIO  #ICO #Crowdsale #Bitcoin #Blockchain #Token #ETH #Ethereum #TokenSale                                                                ,1
947 ,IL      ,Blockchain       ,RT @LeastAuthority: #Privacy and #data security must be part of the conversation when utilizing new #technology. With newer technologies su\u2026                                               ,1
948 ,IL      ,Blockchain       ,#OctoBitIO  #ICO #Crowdsale #Bitcoin #Blockchain #Token #ETH #Ethereum #TokenSale https://t.co/1gyMj0keHK                                                                                       ,0
949 ,IL      ,Blockchain       ,Banco Santander Successfully Completes \u2018First Practical\u2019 Blockchain Investor Voting Pilot - On The Blockchain https://t.co/Vxc2O3BC8H                                                 ,1
950 ,IL      ,Blockchain       ,Steve Wozniak: Bitcoin And Blockchain Will Achieve Full Potential In a Decade - On The Blockchain https://t.co/R3ylkqtswl                                                                       ,1
951 ,IL      ,Blockchain       ,Startup Aims to Bring Blockchain To 200000 Developers And 1 Bln Gadgets\nhttps://t.co/tBZGD7OjUU\n#Startup #News #Tech                                                                          ,0
952 ,IL      ,Blockchain       ,"RT @BitNautic: SHIPPING, THE WAY IT SHOULD BE ... please watch \nWatch \u201cBitNautic - ICO Blockchain\u201d on #Vimeo https://t.co/uiyLyn5WGg"                                               ,0
953 ,IL      ,Blockchain       ,"I\u2019m inviting you to join https://t.co/j6gWmVmKyC, A blockchain platform that connects MILLIONS of music fans to MIL\u2026 https://t.co/ZNVtn7jy3D"                                        ,0
954 ,IL      ,Blockchain       ,#literoflight #incitement #socent   #blockchain https://t.co/X1SQqppUHp                                                                                                                         ,0
955 ,IL      ,Blockchain       ,RT @Fisher85M: The #Blockchain Implementation Roadmap 2018 {Infographic}\n\n#Fintech #CyberSecurity #innovation #infosec #DLT @Fisher85M #sta\u2026                                             ,0
956 ,IL      ,Blockchain       ,"RT @RHUCoin: RHUCoin Airdrop!\n \nRhubarb is airdropping 50K RHU tokens.\n\nVisit our airdrop page : https://t.co/yUrdSuDu6u\n\nSign-up, refer an\u2026"                                       ,0
957 ,IL      ,Blockchain       ,"RT @JoePrice77: Get the latest The Cryptonomicon - Demystifying All Things #Altcoins, #Blockchain, #Cryptocurrency, and #Bitcoin! https://t\u2026"                                             ,1
958 ,IL      ,Blockchain       ,RT @mevu_bet: Official Announcement: Private Pre Sale Re opening May 21st! https://t.co/gcwd3SoxQd #Blockchain #meVu #sports #onsalenow #op\u2026                                               ,0
959 ,IL      ,Blockchain       ,"My eldest son, 10, set up his laptop. \n\nHe\u2019s available for any blockchain contracts. https://t.co/3r3FQxImWl"                                                                           ,1
960 ,IL      ,Blockchain       ,\u00bfFINTECH EN EL SECTOR FINANCIERO TRADICIONAL? \nhttps://t.co/7INddFNAu2\n\n#JC #PERU #fintech #bank #sales #innovacion\u2026 https://t.co/imBgEnsbyx                                       ,0
961 ,IL      ,Blockchain       ,"Bumping into Aussies in the Big Apple, like @_JamesStewart  from @teamcoinstart  @Austrade\u2026 https://t.co/dkmxfCnL9y"                                                                      ,0
962 ,IL      ,Blockchain       ,The modern tea bag was accidentally invented by users who didn't know better ( you were supposed to remove the tea)\u2026 https://t.co/zBfEzgPdJ2                                               ,1
963 ,IL      ,Blockchain       ,RT @arish_token: Airdrops Starts now\nSend ZERO ETH NOW\n\nFirst 200 people to Send 0 ETH TO :\n0x9f71757dceCd44a89898C3317763FEF9d2264D45 \n\nGe\u2026                                         ,0
964 ,IL      ,Blockchain       ,RT @ishookinc: https://t.co/xsdhcivJpS                                                                                                                                                          ,0
965 ,IL      ,Blockchain       ,"Get the latest The Cryptonomicon - Demystifying All Things #Altcoins, #Blockchain, #Cryptocurrency, and #Bitcoin!\u2026 https://t.co/vdhexEmFXy"                                               ,1
966 ,IL      ,Blockchain       ,RT @ROOMDAOICO: ROOMDAO  TRAVEL PLATFORM is happy to announce our  integration of the @Bancor Protocol to provide continuous liquidity for\u2026                                                ,1
967 ,IL      ,Blockchain       ,RT @STEMchainIO: It\u2019s been an awesome week! We\u2019re still digesting all of the wonderful sessions from #Consensus2018 \n\nIt\u2019s both exciting an\u2026                              ,1
968 ,IL      ,Blockchain       ,"Startup Aims to Bring Blockchain To 200,000 Developers And 1 Bln Gadgets - https://t.co/lRxZrpQoGd\u2026 https://t.co/TSNVRizy3g"                                                              ,0
969 ,IL      ,Blockchain       ,RT @uscryptoinsider: \ud83c\udf81 AMAZING #Giveaway : 5K GMV TOKENS \ud83c\udf81\n\n#FOLLOW  @uscryptoinsider and  @gmvtoken\n#RT &amp; TAG 3 #FRIENDS .\n#Like &amp; #COMMEN\u2026             ,1
970 ,IL      ,Blockchain       ,RT @BitNautic: https://t.co/mmrsGg4nxG                                                                                                                                                          ,0
971 ,IL      ,Blockchain       ,CRYPTONIA POKER\nPlay online poker with cryptocurrency. This blockchain-powered platform lets you play in a fair and\u2026 https://t.co/kFfz5XFBco                                              ,1
972 ,IL      ,Blockchain       ,RT @hive_power: Bloomberg reflects on How #Blockchain Is Threatening to Kill the Traditional #Utility @Bloomberg https://t.co/bO3NPtevlZ                                                        ,0
973 ,IL      ,Blockchain       ,"@PayPal should have just bought @Square add a deposit account and #blockchain, and the industry would shake.\u2026 https://t.co/m6rJKZxnNd"                                                    ,0
974 ,IL      ,Blockchain       ,RT @uscryptoinsider: \ud83c\udf81 AMAZING #Giveaway : 5K GMV TOKENS \ud83c\udf81\n\n#FOLLOW  @uscryptoinsider and  @gmvtoken\n#RT &amp; TAG 3 #FRIENDS .\n#Like &amp; #COMMEN\u2026             ,1
975 ,IL      ,Blockchain       ,"Jack Ma, founder of Chinese e-commerce giant Alibaba, says he has been researching blockchain for years, but thinks\u2026 https://t.co/u45DAIMlmE"                                             ,0
