    ,Location,Technology      ,Tweet                                                                                                                                                                                                                 ,Sentiment_Score
318 ,MS      ,iot             ,RT @Fisher85M: What are 5 Major Sectors in #SmartCities? {Infographic}\n\n#CyberSecurity #AI #P2P #SmartCity @fisher85m #CX #Healthcare #info\u2026                                                                   ,0
319 ,MS      ,iot             ,RT @ai_amelia_: The six most common #databreach causes [#infographic]\n\n#MI #ML #AI #IoT #Marketing #DataScience #Startup #Fintech #DL #BigD\u2026                                                                   ,1
320 ,MS      ,iot             ,RT @hudson_chatbots: 10 elements to help you protect and manage #cyberattacks.\n\n#cyber #onlinesecurity #infosec #data #databreach #hacking\u2026                                                                    ,0
321 ,MS      ,iot             ,RT @hudson_chatbots: 10 elements to help you protect and manage #cyberattacks.\n\n#cyber #onlinesecurity #infosec #data #databreach #hacking\u2026                                                                    ,0
322 ,MS      ,iot             ,RT @insurance_cio: Keeping up with the Social and Digital Evolution in Insurance https://t.co/9EwUV1zbqu #Cloud #IoT                                                                                                  ,0
323 ,MS      ,iot             ,RT @Fisher85M: What are 5 Major Sectors in #SmartCities? {Infographic}\n\n#CyberSecurity #AI #P2P #SmartCity @fisher85m #CX #Healthcare #info\u2026                                                                   ,0
324 ,MS      ,iot             ,RT @amy_mclean_ai: The six most common #databreach causes [#infographic]\n\n#MI #ML #AI #IoT #Marketing #DataScience #Startup #Fintech #DL #B\u2026                                                                   ,1
325 ,MS      ,iot             ,RT @dhinchcliffe: Global share of #IoT projects in 2018\n- #SmartCity 23%\n- #Industry40 17%\n- #SmartBuildings 12%\n- #ConnectedCar 11%\n- #Sma\u2026                                                                ,0
326 ,MS      ,iot             ,RT @GreentownLabs: BIG NEWS TODAY: We're proud to announce the Greentown Labs Bold Ideas Challenge in partnership with @SchneiderElec! We'r\u2026                                                                     ,1
327 ,MS      ,iot             ,RT @IoTBigData: #ArtificialIntelligence giving rise to the \u201cfourth productivity impact\u201d beyond basic #automation: the rise of the fourth wa\u2026                                                           ,0
328 ,MS      ,iot             ,IOT Device Management Market Is Witness To Boost Rapidly Due To Increased Adoption Of Smart Connected Devices By 20\u2026 https://t.co/IU23x9aiRf                                                                     ,0
329 ,MS      ,iot             ,IOT Device Management Market Is Witness To Boost Rapidly Due To Increased Adoption Of Smart Connected Devices By 20\u2026 https://t.co/SXQuv7XUUF                                                                     ,0
330 ,MS      ,iot             ,IOT Device Management Market Is Witness To Boost Rapidly Due To Increased Adoption Of Smart Connected Devices By 20\u2026 https://t.co/8D976TQYOn                                                                     ,0
331 ,MS      ,iot             ,RT @amy_mclean_ai: The six most common #databreach causes [#infographic]\n\n#MI #ML #AI #IoT #Marketing #DataScience #Startup #Fintech #DL #B\u2026                                                                   ,1
332 ,MS      ,iot             ,IOT Device Management Market Is Witness To Boost Rapidly Due To Increased Adoption Of Smart Connected Devices By 20\u2026 https://t.co/iy2ZHyaEkj                                                                     ,0
333 ,MS      ,iot             ,RT @adamsconsulting: The #Technology Making Our Cities Smarter\nLarger #Infographic - https://t.co/6h7C7ciSHr\n(by @raconteur via @Ronald_van\u2026                                                                   ,0
334 ,MS      ,iot             ,RT @amy_mclean_ai: The six most common #databreach causes [#infographic]\n\n#MI #ML #AI #IoT #Marketing #DataScience #Startup #Fintech #DL #B\u2026                                                                   ,1
335 ,MS      ,iot             ,RT @insurance_cio: Keeping up with the Social and Digital Evolution in Insurance https://t.co/9EwUV1zbqu #Cloud #IoT                                                                                                  ,0
336 ,MS      ,iot             ,RT @IoTBigData: Royal wedding 2018: Prince Harry and Meghan Markle are marrying this Saturday - CNET: #ai #ml #dl #iot MT @worldtrendsinfo\u2026                                                                      ,0
337 ,MS      ,iot             ,RT @EmbeddedAdvisor: .@Avnet is a global leader in electronic components and embedded solutions from design to delivery https://t.co/VxxkYO\u2026                                                                     ,0
338 ,MS      ,iot             ,2018-05-17T04:34:42.193Z security deckcam vmotion                                                                                                                                                                     ,0
339 ,MS      ,iot             ,RT @evankirstel: Ericsson and PTC Speed App and Service Development for Cellular #IoT @PTC @arkessa @EricssonIoT  https://t.co/n6nheVNrTp                                                                             ,0
340 ,MS      ,iot             ,RT @digitalcloudgal: #DezPhotoChallenge Who says work can\u2019t be fun? Had the best time today at #IoTWorld ! Thank you .@IoTWorldSeries .@Lor\u2026                                                                ,1
341 ,MS      ,iot             ,Evolution of Internet of Things! [Infographic] \n\n[@antgrasso @evankirstel]\n#DigitalTransformation \n#IoT #AI #M2M\u2026 https://t.co/eRfmPtecCt                                                                    ,0
342 ,MS      ,iot             ,"Vape pen explosion led to death of Florida man, autopsy finds - CNET: #ai #deeplearning #iot cc @motorcycletwitt\u2026 https://t.co/hRBR6f6pu5"                                                                      ,0
343 ,MS      ,iot             ,RT @hudson_chatbots: 10 elements to help you protect and manage #cyberattacks.\n\n#cyber #onlinesecurity #infosec #data #databreach #hacking\u2026                                                                    ,0
344 ,MS      ,iot             ,RT @hudson_chatbots: PicoBrew is replacing its beer-brewing devices with a new universal device: #machinelearning #ai #iot mt: @MikeQuindaz\u2026                                                                     ,0
345 ,MS      ,iot             ,RT @hudson_chatbots: 10 elements to help you protect and manage #cyberattacks.\n\n#cyber #onlinesecurity #infosec #data #databreach #hacking\u2026                                                                    ,0
346 ,MS      ,iot             ,"RT @vanguardsw: RT @diioannid \#Ironing is a thing of the past. This #smart gadget and its #application can do it for you | via @mashable\n@\u2026"""                                                                ,0
347 ,MS      ,iot             ,The Search Engine Optimization Tasks #SEO #DigitalMarketing #ContentMarketing #defstar5 #makeyourownlane #Marketing\u2026 https://t.co/EtmsW24OzQ                                                                     ,0
348 ,MS      ,iot             ,10 elements to help you protect and manage #cyberattacks.\n\n#cyber #onlinesecurity #infosec #data #databreach\u2026 https://t.co/G66ryaoOkw                                                                          ,0
349 ,MS      ,iot             ,RT @Self_Driving_AI: \ud83d\udd2dA #GrowthHacking Planning System for Your #DigitalMarketing [#Infographic] #InboundMarketing #ContentMarketing #Analy\u2026                                                          ,0
350 ,MS      ,iot             ,RT @Fisher85M: \ud83c\udd95 The Periodic Table of Cloud Computing {Infographic}\n\n[via @CBinsights]\n#CyberSecurity #BigData #IoT @Fisher85M #VentureCap\u2026                                                       ,0
351 ,MS      ,iot             ,digitaltransformation via NodeXL \n@helene_wpli\n@antgrasso\n@mikequindazzi\n@airshaid\n@ronald_vanloon\n@evankirstel\u2026 https://t.co/RKGXAcum4F                                                                   ,0
352 ,MS      ,iot             ,"RT @vanguardsw: RT @grattongirl \This #VirtualReality-controlled #Robot can dismantle bombs &gt; @CNBC via @MikeQuindazzi &gt; #AI #Robotics #IoT\u2026"""                                                           ,0
353 ,MS      ,iot             ,RT @KrangTNelson: RACIST LAWYER GUY: hey fuck you. speak English in my presence. my taxes pay your welfare. fuck minorities \n\nBARI WEISS (P\u2026                                                                   ,0
354 ,MS      ,iot             ,[#Podcast] Get a taste of #AIIM17 with @katrinapug and @ig_joe: https://t.co/pa4VWtZiS0 @Kevin_Craine #AI #IoT\u2026 https://t.co/I3Ag46wKrT                                                                          ,0
355 ,MS      ,iot             ,"RT @digital_bella: OnePlus 6 vs iPhone X: almost half the price, but does it beat Apple's top phone?: #machinelearning #ai #iot mt: @motorc\u2026"                                                                   ,1
356 ,MS      ,iot             ,RT @insurance_cio: Keeping up with the Social and Digital Evolution in Insurance https://t.co/9EwUV1zbqu #Cloud #IoT                                                                                                  ,0
357 ,MS      ,iot             ,RT @IoTBigData: #ArtificialIntelligence giving rise to the \u201cfourth productivity impact\u201d beyond basic #automation: the rise of the fourth wa\u2026                                                           ,0
358 ,MS      ,iot             ,RT @JackChurch_AI: Senate votes to restore net neutrality: Here's how every senator voted - CNET: #machinelearning #ai #iot MT @motorcyclet\u2026                                                                     ,0
359 ,MS      ,iot             ,"RT @adrian_drones: Top #Influencers: Top 10 Vertices, Ranked by Betweenness Centrality\nby @nodexl | \n\nRead more: \n\n#IoT #InternetofThings #\u2026"                                                              ,1
360 ,MS      ,iot             ,"RT @RadioFreeTom: Life is going to be hard on this young man, because life, generally, is hardest on stupid people. https://t.co/gPJLIc8Pmn"                                                                         ,0
361 ,MS      ,iot             ,RT @EmbeddedAdvisor: .@Avnet is a global leader in electronic components and embedded solutions from design to delivery https://t.co/VxxkYO\u2026                                                                     ,0
362 ,MS      ,iot             ,RT @WorldTrendsInfo: 10 ways to win with #digitaltransformation #Infographic via @MikeQuindazzi \n\n#ai #robotics #rpa #cx #iot #datascience\u2026                                                                    ,1
363 ,MS      ,iot             ,RT @SSI_TeamUS: What is the most robust tool for #data protection? Any guesses? @ipfconline1\n@antgrasso\n@Fisher85M @jblefevre60 @evankirste\u2026                                                                   ,1
364 ,MS      ,iot             ,RT @BobSudothis: What is #cloud computing to an #industry? [Infographic] \n\n#Industry40 #iot #PaaS #SaaS #IaaS #disruptive #visualization #s\u2026                                                                   ,0
365 ,MS      ,iot             ,RT @amy_mclean_ai: The six most common #databreach causes [#infographic]\n\n#MI #ML #AI #IoT #Marketing #DataScience #Startup #Fintech #DL #B\u2026                                                                   ,1
366 ,MS      ,iot             ,RT @insurance_cio: Keeping up with the Social and Digital Evolution in Insurance https://t.co/9EwUV1zbqu #Cloud #IoT                                                                                                  ,0
367 ,MS      ,iot             ,RT @PD_MobileApps: You can back this foldable E Ink typewriter on Kickstarter right now: #machinelearning #ai #iot HT @MikeQuindazzi https:\u2026                                                                     ,1
368 ,MS      ,iot             ,RT @evankirstel: 15 Mind-Blowing Stats about #IoT\n\n#BigData #innovation #fintech #sensors #AutonomousVehicles #Wearables #Analytics #Health\u2026                                                                   ,0
369 ,MS      ,iot             ,RT @Fisher85M: What are 5 Major Sectors in #SmartCities? {Infographic}\n\n#CyberSecurity #AI #P2P #SmartCity @fisher85m #CX #Healthcare #info\u2026                                                                   ,0
370 ,MS      ,iot             ,RT @softwebchicago: Let\u2019s see how #IoT and #blockchain works in the real world - https://t.co/vTZV6Sq0kI https://t.co/sVA0aNqyb1                                                                                 ,1
371 ,MS      ,iot             ,RT @LynnetteKTaylor: How do you describe what #AI can do?\n\n#IoT #CyberSecurity #MachineLearning #DeepLearning #infosec #fintech #gaming #ch\u2026                                                                   ,0
372 ,MS      ,iot             ,RT @rtehrani: #Cayenne Spices Up India's Growing #IoT Momentum Partnering with @senraco https://t.co/mgfpdwgMks                                                                                                       ,0
373 ,MS      ,iot             ,RT @WorldTrendsInfo: 10 ways to win with #digitaltransformation #Infographic via @MikeQuindazzi \n\n#ai #robotics #rpa #cx #iot #datascience\u2026                                                                    ,1
374 ,MS      ,iot             ,RT @WorldTrendsInfo: 10 ways to win with #digitaltransformation #Infographic via @MikeQuindazzi \n\n#ai #robotics #rpa #cx #iot #datascience\u2026                                                                    ,1
375 ,MS      ,iot             ,Product Event on June 20: Enterprise Messaging and Beyond.  Register at: https://t.co/C5dCL6Ox7d @SoftwareAG\u2026 https://t.co/wXqAcRa40Q                                                                            ,0
376 ,MS      ,iot             ,IOT Device Management Market Is Witness To Boost Rapidly Due To Increased Adoption Of Smart Connected Devices By 20\u2026 https://t.co/Ivhjs4GhRe                                                                     ,0
377 ,MS      ,iot             ,IOT Device Management Market Is Witness To Boost Rapidly Due To Increased Adoption Of Smart Connected Devices By 20\u2026 https://t.co/d3iIsaSuYk                                                                     ,0
378 ,MS      ,iot             ,2018-05-17T04:22:05.612Z security deckcam vmotion                                                                                                                                                                     ,0
379 ,MS      ,iot             ,RT @evankirstel: #CyberSecurity: Top 5 Predictions {Infographic}\n\n#IoT #infosec #blockchain #GDPR #mobile #Security #innovation #ddos #Rans\u2026                                                                   ,1
380 ,MS      ,iot             ,"RT @amy_mclean_ai: How Alphabet is working to stop election cyber attacks (The 3:59, Ep. 403) - CNET: #machinelearning #ai #iot copy https:\u2026"                                                                   ,0
381 ,MS      ,iot             ,My @telebec internet download speed is about 97.68 Mbit/s. #RandomStat #IOT #SmartHome                                                                                                                                ,0
382 ,MS      ,iot             ,"RT @AdosiaIO: Dev backend env GUI is nearly perfect. Next, a slick user control panel to manage Adosia #iot h/w.  #progress #blockchain #te\u2026"                                                                   ,1
383 ,MS      ,iot             ,2018-05-17T04:21:27.736Z security garage vmotion                                                                                                                                                                      ,0
384 ,MS      ,iot             ,RT @Self_Driving_AI: The IoT is becoming the IoS Internet of Services. This is the 3rd. Generation of IoT. #Infographic #IoT #technology #w\u2026                                                                     ,1
385 ,MS      ,iot             ,RT @donna_brown_ai: RT @Ed_Lambert_P2P\n Internet of Things Map HT @InsightBrief @MieQuindazzi RT @Fisher85M #IoT #CyberSecurity #wearables\u2026                                                                     ,0
386 ,MS      ,iot             ,"RT @IEEESpectrum: A new component for #IoT devices can deal with extreme heat, and could be used to monitor superhot places, such as the ti\u2026"                                                                   ,0
387 ,MS      ,iot             ,RT @IBM: How do zebra and antelope help protect endangered rhino from poachers?\u00a0IoT and IBM Cloud. https://t.co/UARitwkHz9                                                                                       ,0
388 ,MS      ,iot             ,RT @ai_amelia_: What is Usenet? 5 things you didn\u2019t know about it: #machinelearning #ai #iot ht: @Mikequindazzi https://t.co/vvCQjt70DI htt\u2026                                                                ,0
389 ,MS      ,iot             ,RT @evankirstel: Ericsson and PTC Speed App and Service Development for Cellular #IoT @PTC @arkessa @EricssonIoT  https://t.co/n6nheVNrTp                                                                             ,0
390 ,MS      ,iot             ,RT @Sophia_May_00: `YouTube Music is Google's latest stab at a Spotify rival - CNET: #machinelearning #ai #iot Cc @MikeQuindazzi https://t.\u2026                                                                     ,1
391 ,MS      ,iot             ,RT @ar_carl_parsons: Map of Computer Science #Infographic \nfrom @mr_mig_by \n#BigData #DataScience #AI #MachineLearning #Coding #Robotics #I\u2026                                                                   ,0
392 ,MS      ,iot             ,RT @Victoria_Ball_0: Best Windows tablets 2018: the top Windows tablets reviewed: #BigData #MachineLearning #AI #IoT MT @worldtrendsinfo ht\u2026                                                                     ,1
393 ,MS      ,iot             ,RT @Self_Driving_AI: The IoT is becoming the IoS Internet of Services. This is the 3rd. Generation of IoT. #Infographic #IoT #technology #w\u2026                                                                     ,1
394 ,MS      ,iot             ,"RT @GS1_US: GS1 US SVP, Melanie Nuce, explores the concept of the Internet of Everything and why \u201cThing + Person = Relationship\u201d. https://t\u2026"                                                         ,0
395 ,MS      ,iot             ,RT @alison_iot: The line between food and medicine is blurrier than ever \u2014 and the FDA needs to step up its game: #BigData #MachineLearning\u2026                                                                ,0
396 ,MS      ,iot             ,RT @evankirstel: #CyberSecurity: Top 5 Predictions {Infographic}\n\n#IoT #infosec #blockchain #GDPR #mobile #Security #innovation #ddos #Rans\u2026                                                                   ,1
397 ,MS      ,iot             ,RT @erikagraphic: What is the #Blockchain and Why is it So Important?  [#Infographic]\nhttps://t.co/rzQsIkKj7g\n\n#Crypto #DataScience #Bitcoi\u2026                                                                  ,1
398 ,MS      ,iot             ,RT @Fisher85M: What are 5 Major Sectors in #SmartCities? {Infographic}\n\n#CyberSecurity #AI #P2P #SmartCity @fisher85m #CX #Healthcare #info\u2026                                                                   ,0
399 ,MS      ,iot             ,RT @Fisher85M: What is #cloud computing to an #industry? {Infographic}\n\n#Industry40 #iot #PaaS #SaaS #IaaS #disruptive #visualization #star\u2026                                                                   ,0
400 ,MS      ,iot             ,RT @WohlfordDR: #Fintech #FinancialServices #Banking #Insurance finally have a way to easily expand with #TransformationStorage for #BigDat\u2026                                                                     ,1
401 ,MS      ,iot             ,RT @donna_brown_ai: The Search Engine Optimization Tasks #SEO #DigitalMarketing #ContentMarketing #defstar5 #makeyourownlane #Marketing #st\u2026                                                                     ,0
402 ,MS      ,iot             ,IOT Device Management Market Is Witness To Boost Rapidly Due To Increased Adoption Of Smart Connected Devices By 20\u2026 https://t.co/jXiLz7Grsg                                                                     ,0
403 ,MS      ,iot             ,IOT Device Management Market Is Witness To Boost Rapidly Due To Increased Adoption Of Smart Connected Devices By 20\u2026 https://t.co/RlpqdJtiPM                                                                     ,0
404 ,MS      ,iot             ,IOT Device Management Market Is Witness To Boost Rapidly Due To Increased Adoption Of Smart Connected Devices By 20\u2026 https://t.co/cvurF9V51e                                                                     ,0
405 ,MS      ,iot             ,RT @FirstNetGov: \u201cWe plan to apply key learnings to @FirstNet to give first responder subscribers even more innovative technologies that ca\u2026                                                                ,1
406 ,MS      ,iot             ,RT @WorldTrendsInfo: 10 ways to win with #digitaltransformation #Infographic via @MikeQuindazzi \n\n#ai #robotics #rpa #cx #iot #datascience\u2026                                                                    ,1
407 ,MS      ,iot             ,RT @Self_Driving_AI: 10 ways to win with #digitaltransformation #Infographic via @MikeQuindazzi \n\n#ai #robotics #rpa #cx #iot #datascience\u2026                                                                    ,1
408 ,MS      ,iot             ,RT @Sanderson_Tech: 4 quickly advancing and #EmergingTechnologies joining to be more powerful in 2018.\n#Infographic via @MikeQuindazzi\nMT @\u2026                                                                   ,1
409 ,MS      ,iot             ,RT @ai_amelia_: The six most common #databreach causes [#infographic]\n\n#MI #ML #AI #IoT #Marketing #DataScience #Startup #Fintech #DL #BigD\u2026                                                                   ,1
410 ,MS      ,iot             ,RT @Fisher85M: How full is your #BigData Backpack?\n\n#IoT #DX #Analytics @Info_Data_Mgmt @adamsconsulting https://t.co/YyJ16WOzLM https://t.\u2026                                                                   ,1
411 ,MS      ,iot             ,RT @JimMarous: Trends in Digital Transformation\n\nhttps://t.co/ZrkwTYUF7I\n\n#Banking #AI #IoT #digital #fintech #transformation #MachineLearn\u2026                                                                 ,0
412 ,MS      ,iot             ,RT @ai_amelia_: The six most common #databreach causes [#infographic]\n\n#MI #ML #AI #IoT #Marketing #DataScience #Startup #Fintech #DL #BigD\u2026                                                                   ,1
413 ,MS      ,iot             ,RT @ai_amelia_: The six most common #databreach causes [#infographic]\n\n#MI #ML #AI #IoT #Marketing #DataScience #Startup #Fintech #DL #BigD\u2026                                                                   ,1
414 ,MS      ,iot             ,RT @ai_amelia_: The six most common #databreach causes [#infographic]\n\n#MI #ML #AI #IoT #Marketing #DataScience #Startup #Fintech #DL #BigD\u2026                                                                   ,1
415 ,MS      ,iot             ,RT @ai_amelia_: The six most common #databreach causes [#infographic]\n\n#MI #ML #AI #IoT #Marketing #DataScience #Startup #Fintech #DL #BigD\u2026                                                                   ,1
416 ,MS      ,iot             ,RT @hudson_chatbots: 10 elements to help you protect and manage #cyberattacks.\n\n#cyber #onlinesecurity #infosec #data #databreach #hacking\u2026                                                                    ,0
417 ,MS      ,iot             ,RT @Victoria_Ball_0: The state of #SocialMedia : The Rise of the Urban Cloud Infographic @Cyber_Phish @PD_MobileApps @MikeQuindazzi @mallys\u2026                                                                     ,0
418 ,MS      ,iot             ,RT @Fisher85M: What are 5 Major Sectors in #SmartCities? {Infographic}\n\n#CyberSecurity #AI #P2P #SmartCity @fisher85m #CX #Healthcare #info\u2026                                                                   ,0
419 ,MS      ,iot             ,RT @ai_amelia_: The six most common #databreach causes [#infographic]\n\n#MI #ML #AI #IoT #Marketing #DataScience #Startup #Fintech #DL #BigD\u2026                                                                   ,1
420 ,MS      ,iot             ,RT @hudson_chatbots: 10 elements to help you protect and manage #cyberattacks.\n\n#cyber #onlinesecurity #infosec #data #databreach #hacking\u2026                                                                    ,0
421 ,MS      ,iot             ,RT @hudson_chatbots: 10 elements to help you protect and manage #cyberattacks.\n\n#cyber #onlinesecurity #infosec #data #databreach #hacking\u2026                                                                    ,0
422 ,MS      ,iot             ,RT @insurance_cio: Keeping up with the Social and Digital Evolution in Insurance https://t.co/9EwUV1zbqu #Cloud #IoT                                                                                                  ,0
423 ,MS      ,iot             ,RT @Fisher85M: What are 5 Major Sectors in #SmartCities? {Infographic}\n\n#CyberSecurity #AI #P2P #SmartCity @fisher85m #CX #Healthcare #info\u2026                                                                   ,0
424 ,MS      ,iot             ,RT @amy_mclean_ai: The six most common #databreach causes [#infographic]\n\n#MI #ML #AI #IoT #Marketing #DataScience #Startup #Fintech #DL #B\u2026                                                                   ,1
425 ,MS      ,iot             ,RT @dhinchcliffe: Global share of #IoT projects in 2018\n- #SmartCity 23%\n- #Industry40 17%\n- #SmartBuildings 12%\n- #ConnectedCar 11%\n- #Sma\u2026                                                                ,0
426 ,MS      ,iot             ,RT @GreentownLabs: BIG NEWS TODAY: We're proud to announce the Greentown Labs Bold Ideas Challenge in partnership with @SchneiderElec! We'r\u2026                                                                     ,1
427 ,MS      ,iot             ,RT @IoTBigData: #ArtificialIntelligence giving rise to the \u201cfourth productivity impact\u201d beyond basic #automation: the rise of the fourth wa\u2026                                                           ,0
428 ,MS      ,iot             ,IOT Device Management Market Is Witness To Boost Rapidly Due To Increased Adoption Of Smart Connected Devices By 20\u2026 https://t.co/IU23x9aiRf                                                                     ,0
429 ,MS      ,iot             ,IOT Device Management Market Is Witness To Boost Rapidly Due To Increased Adoption Of Smart Connected Devices By 20\u2026 https://t.co/SXQuv7XUUF                                                                     ,0
430 ,MS      ,iot             ,IOT Device Management Market Is Witness To Boost Rapidly Due To Increased Adoption Of Smart Connected Devices By 20\u2026 https://t.co/8D976TQYOn                                                                     ,0
431 ,MS      ,iot             ,RT @amy_mclean_ai: The six most common #databreach causes [#infographic]\n\n#MI #ML #AI #IoT #Marketing #DataScience #Startup #Fintech #DL #B\u2026                                                                   ,1
432 ,MS      ,iot             ,IOT Device Management Market Is Witness To Boost Rapidly Due To Increased Adoption Of Smart Connected Devices By 20\u2026 https://t.co/iy2ZHyaEkj                                                                     ,0
433 ,MS      ,iot             ,RT @adamsconsulting: The #Technology Making Our Cities Smarter\nLarger #Infographic - https://t.co/6h7C7ciSHr\n(by @raconteur via @Ronald_van\u2026                                                                   ,0
434 ,MS      ,iot             ,RT @amy_mclean_ai: The six most common #databreach causes [#infographic]\n\n#MI #ML #AI #IoT #Marketing #DataScience #Startup #Fintech #DL #B\u2026                                                                   ,1
435 ,MS      ,iot             ,RT @insurance_cio: Keeping up with the Social and Digital Evolution in Insurance https://t.co/9EwUV1zbqu #Cloud #IoT                                                                                                  ,0
436 ,MS      ,iot             ,RT @IoTBigData: Royal wedding 2018: Prince Harry and Meghan Markle are marrying this Saturday - CNET: #ai #ml #dl #iot MT @worldtrendsinfo\u2026                                                                      ,0
437 ,MS      ,iot             ,RT @EmbeddedAdvisor: .@Avnet is a global leader in electronic components and embedded solutions from design to delivery https://t.co/VxxkYO\u2026                                                                     ,0
438 ,MS      ,iot             ,2018-05-17T04:34:42.193Z security deckcam vmotion                                                                                                                                                                     ,0
439 ,MS      ,iot             ,RT @evankirstel: Ericsson and PTC Speed App and Service Development for Cellular #IoT @PTC @arkessa @EricssonIoT  https://t.co/n6nheVNrTp                                                                             ,0
440 ,MS      ,iot             ,RT @digitalcloudgal: #DezPhotoChallenge Who says work can\u2019t be fun? Had the best time today at #IoTWorld ! Thank you .@IoTWorldSeries .@Lor\u2026                                                                ,1
441 ,MS      ,iot             ,Evolution of Internet of Things! [Infographic] \n\n[@antgrasso @evankirstel]\n#DigitalTransformation \n#IoT #AI #M2M\u2026 https://t.co/eRfmPtecCt                                                                    ,0
442 ,MS      ,iot             ,"Vape pen explosion led to death of Florida man, autopsy finds - CNET: #ai #deeplearning #iot cc @motorcycletwitt\u2026 https://t.co/hRBR6f6pu5"                                                                      ,0
443 ,MS      ,iot             ,RT @hudson_chatbots: 10 elements to help you protect and manage #cyberattacks.\n\n#cyber #onlinesecurity #infosec #data #databreach #hacking\u2026                                                                    ,0
444 ,MS      ,iot             ,RT @hudson_chatbots: PicoBrew is replacing its beer-brewing devices with a new universal device: #machinelearning #ai #iot mt: @MikeQuindaz\u2026                                                                     ,0
445 ,MS      ,iot             ,RT @hudson_chatbots: 10 elements to help you protect and manage #cyberattacks.\n\n#cyber #onlinesecurity #infosec #data #databreach #hacking\u2026                                                                    ,0
446 ,MS      ,iot             ,"RT @vanguardsw: RT @diioannid \#Ironing is a thing of the past. This #smart gadget and its #application can do it for you | via @mashable\n@\u2026"""                                                                ,0
447 ,MS      ,iot             ,The Search Engine Optimization Tasks #SEO #DigitalMarketing #ContentMarketing #defstar5 #makeyourownlane #Marketing\u2026 https://t.co/EtmsW24OzQ                                                                     ,0
448 ,MS      ,iot             ,10 elements to help you protect and manage #cyberattacks.\n\n#cyber #onlinesecurity #infosec #data #databreach\u2026 https://t.co/G66ryaoOkw                                                                          ,0
449 ,MS      ,iot             ,RT @Self_Driving_AI: \ud83d\udd2dA #GrowthHacking Planning System for Your #DigitalMarketing [#Infographic] #InboundMarketing #ContentMarketing #Analy\u2026                                                          ,0
450 ,MS      ,iot             ,RT @Fisher85M: \ud83c\udd95 The Periodic Table of Cloud Computing {Infographic}\n\n[via @CBinsights]\n#CyberSecurity #BigData #IoT @Fisher85M #VentureCap\u2026                                                       ,0
451 ,MS      ,iot             ,digitaltransformation via NodeXL \n@helene_wpli\n@antgrasso\n@mikequindazzi\n@airshaid\n@ronald_vanloon\n@evankirstel\u2026 https://t.co/RKGXAcum4F                                                                   ,0
452 ,MS      ,iot             ,"RT @vanguardsw: RT @grattongirl \This #VirtualReality-controlled #Robot can dismantle bombs &gt; @CNBC via @MikeQuindazzi &gt; #AI #Robotics #IoT\u2026"""                                                           ,0
453 ,MS      ,iot             ,RT @KrangTNelson: RACIST LAWYER GUY: hey fuck you. speak English in my presence. my taxes pay your welfare. fuck minorities \n\nBARI WEISS (P\u2026                                                                   ,0
454 ,MS      ,iot             ,[#Podcast] Get a taste of #AIIM17 with @katrinapug and @ig_joe: https://t.co/pa4VWtZiS0 @Kevin_Craine #AI #IoT\u2026 https://t.co/I3Ag46wKrT                                                                          ,0
455 ,MS      ,iot             ,"RT @digital_bella: OnePlus 6 vs iPhone X: almost half the price, but does it beat Apple's top phone?: #machinelearning #ai #iot mt: @motorc\u2026"                                                                   ,1
456 ,MS      ,iot             ,RT @insurance_cio: Keeping up with the Social and Digital Evolution in Insurance https://t.co/9EwUV1zbqu #Cloud #IoT                                                                                                  ,0
457 ,MS      ,iot             ,RT @IoTBigData: #ArtificialIntelligence giving rise to the \u201cfourth productivity impact\u201d beyond basic #automation: the rise of the fourth wa\u2026                                                           ,0
458 ,MS      ,iot             ,RT @JackChurch_AI: Senate votes to restore net neutrality: Here's how every senator voted - CNET: #machinelearning #ai #iot MT @motorcyclet\u2026                                                                     ,0
459 ,MS      ,iot             ,"RT @adrian_drones: Top #Influencers: Top 10 Vertices, Ranked by Betweenness Centrality\nby @nodexl | \n\nRead more: \n\n#IoT #InternetofThings #\u2026"                                                              ,1
460 ,MS      ,iot             ,"RT @RadioFreeTom: Life is going to be hard on this young man, because life, generally, is hardest on stupid people. https://t.co/gPJLIc8Pmn"                                                                         ,0
461 ,MS      ,iot             ,RT @EmbeddedAdvisor: .@Avnet is a global leader in electronic components and embedded solutions from design to delivery https://t.co/VxxkYO\u2026                                                                     ,0
462 ,MS      ,iot             ,RT @WorldTrendsInfo: 10 ways to win with #digitaltransformation #Infographic via @MikeQuindazzi \n\n#ai #robotics #rpa #cx #iot #datascience\u2026                                                                    ,1
463 ,MS      ,iot             ,RT @SSI_TeamUS: What is the most robust tool for #data protection? Any guesses? @ipfconline1\n@antgrasso\n@Fisher85M @jblefevre60 @evankirste\u2026                                                                   ,1
464 ,MS      ,iot             ,RT @BobSudothis: What is #cloud computing to an #industry? [Infographic] \n\n#Industry40 #iot #PaaS #SaaS #IaaS #disruptive #visualization #s\u2026                                                                   ,0
465 ,MS      ,iot             ,RT @amy_mclean_ai: The six most common #databreach causes [#infographic]\n\n#MI #ML #AI #IoT #Marketing #DataScience #Startup #Fintech #DL #B\u2026                                                                   ,1
466 ,MS      ,iot             ,RT @insurance_cio: Keeping up with the Social and Digital Evolution in Insurance https://t.co/9EwUV1zbqu #Cloud #IoT                                                                                                  ,0
