Event_Name,Location,Text
TechCrunch,NY      ,RT @joncoopertweets: Senate votes to reverse FCC order and restore net neutrality https://t.co/uVL3ngKs0k via @techcrunch
TechCrunch,NY      ,https://t.co/W7q1FRxS3m https://t.co/smqvEBFO2d
TechCrunch,NY      ,A surprise win when 3 Republicans voted with Democrats to save the open internet &amp; not turn keys over to AT&amp;T &amp; Com��_ https://t.co/k9Sy8Bulva
TechCrunch,NY      ,RT @joncoopertweets: Senate votes to reverse FCC order and restore net neutrality https://t.co/uVL3ngKs0k via @techcrunch
TechCrunch,NY      ,RT @joncoopertweets: Senate votes to reverse FCC order and restore net neutrality https://t.co/uVL3ngKs0k via @techcrunch
TechCrunch,NY      ,RT @evankirstel: Quip raises $10 million for electric toothbrushes and dental care https://t.co/cqJ4iTBZLu
TechCrunch,NY      ,RT @OnlyInBOS: _��� https://t.co/VnvejcVlX7
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @StephMcMahon: Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,Excited to be speaking at #WebSummit this November in #Lisbon! https://t.co/BKiC7RLzBo
WebSummit ,NY      ,RT @seobrien: @thebarrywe @sunil_extreme @paddycosgrave @WebSummit @CollisionHQ @techstars @founding @tourismtoronto  https://t.co/z471NVfh��_
WebSummit ,NY      ,@thebarrywe @sunil_extreme @paddycosgrave @WebSummit @CollisionHQ @techstars @founding @tourismtoronto  https://t.co/z471NVfhsx
WebSummit ,NY      ,RT @regnard: RT sunil_extreme: Web Summit first 50 speakers just confirmed for Lisbon and they are insane. paddycosgrave WebSummit Collisio��_
WebSummit ,NY      ,RT @FoundingKW: RT sunil_extreme: Web Summit first 50 speakers just confirmed for Lisbon and they are insane. paddycosgrave WebSummit Colli��_
WebSummit ,NY      ,RT sunil_extreme: Web Summit first 50 speakers just confirmed for Lisbon and they are insane. paddycosgrave WebSumm��_ https://t.co/HAwPA635bS
WebSummit ,NY      ,RT sunil_extreme: Web Summit first 50 speakers just confirmed for Lisbon and they are insane. paddycosgrave WebSumm��_ https://t.co/nWfrjphjYp
WebSummit ,NY      ,"RT @ExPlaceTO: ""Collision's decision to move confirms #Toronto's status as an important #innovation hub in North America ..."" - @JohnTory @��_"
WebSummit ,NY      ,RT @Taksatech: We had some big success at #WebSummit last year ..wishing to have the same luck and success this year at #CollisionConf. #NO��_
WebSummit ,NY      ,RT @Taksatech: And it���s a wrap! Until next time .. and this time it would be in the neighborhood #Toronto #WebSummit #CollisionConf #NOLA #��_
WebSummit ,NY      ,RT @luigii249: Ahahaha Portugal showing off websummit. A calculated dig at the Irish?
WebSummit ,NY      ,RT @luigii249: Ahahaha Portugal showing off websummit. A calculated dig at the Irish?
WebSummit ,NY      ,Ahahaha Portugal showing off websummit. A calculated dig at the Irish?
WebSummit ,NY      ,"The future is but a canvas;
And here cometh Van Gogh.
All the sci-fi dreams &amp; imaginations;
Are ���Back to the Future��_ https://t.co/7ycQR5ApQk"
Techonomy ,NY      ,"""CR���s relationship with companies is one I like to characterize as creating ���#positivetension.���"" - @MLTellado, Pres��_ https://t.co/gIBtkydBl1"
Techonomy ,NY      ,"@AndrewYangVFA Andrew, I lost your card. Was the one from Techonomy NYc who told you I���d help you grow your social following."
Techonomy ,NY      ,. @fardj  says patient fears about misuse of data could hinder the growth of digital healthcare. https://t.co/bCXl1awich
Techonomy ,NY      ,RT @healthythinker: Intrigued &amp; challenged by @FardJ  comment in @techonomy on #digitalhealth &amp; #patients potential to monetize personal #h��_
Techonomy ,NY      ,"@healthythinker @fardj @FoleyandLardner Separate but related: @chrishughes called for a ���data dividend,��� a payment��_ https://t.co/gdmKmotvEA"
Techonomy ,NY      ,Intrigued &amp; challenged by @FardJ  comment in @techonomy on #digitalhealth &amp; #patients potential to monetize persona��_ https://t.co/c6aLRSpnXW
Techonomy ,NY      ,RT @techonomy: catch up on all the #techonomyNYC sessions here (video): https://t.co/CjdL5bHJA8
Techonomy ,NY      ,catch up on all the #techonomyNYC sessions here (video): https://t.co/CjdL5bHJA8
Techonomy ,NY      ,Still more consequences from the Facebook scandal: its impact on the growth of digital #healthcare. from @fardj��_ https://t.co/4wAFqQiLvd
Techonomy ,NY      ,"If you missed #techonomynyc, here's your chance to catch up. We've posted videos of most sessions: https://t.co/b3UbNt2IuI"
Techonomy ,NY      ,Analysis: Could the Facebook Scandal Slow Down Digital Healthcare? -  https://t.co/oZo9oEEnEH #digitalhealth
Techonomy ,NY      ,. @fardj says patient fears about misuse of data could hinder the growth of digital healthcare. https://t.co/bCXl1awich
Techonomy ,NY      ,catch up on all the #techonomyNYC sessions here: https://t.co/CjdL5bHJA8
Techonomy ,NY      ,@johanmelchior story on that session here: https://t.co/w9uccyOIW6
Techonomy ,NY      ,Today���s Leaders Need a Sense of Personal Purpose That Can Transcend Even Company Purpose | Today's Leaders Need a S��_ https://t.co/sDryD5DD3D
Techonomy ,NY      ,RT @PrecisionMedUS: The latest The Precision Medicine Daily! https://t.co/ejjWGWSVbY Thanks to @justblegit @techonomy @JamesBell901 #precis��_
Techonomy ,NY      ,RT @techonomy: Meet the next presidential hopeful: Andrew Yang at #techonomynyc https://t.co/x9rV4FdxhD
Techonomy ,NY      ,RT @techonomy: Meet the next presidential hopeful: Andrew Yang at #techonomynyc https://t.co/x9rV4FdxhD
Techonomy ,NY      ,RT @techonomy: Meet the next presidential hopeful: Andrew Yang at #techonomynyc https://t.co/x9rV4FdxhD
Techonomy ,NY      ,Meet the next presidential hopeful: Andrew Yang at #techonomynyc https://t.co/x9rV4FdxhD
Techonomy ,NY      ,Really enjoyed @microsoft President @bradsmi���s talk at #techonomyNYC last week. A great reminder to leaders in��_ https://t.co/SdgppO80KF
Techonomy ,NY      ,@MichelVdBel @DavidKirkpatric @BradSmi story here: https://t.co/TGnVkar7zj
Techonomy ,NY      ,@DYaver full story here: https://t.co/w9uccyOIW6
Techonomy ,NY      ,@techonomy Anytime. Your team put on an awesome event! Can���t wait till the next one.
Techonomy ,NY      ,Meet the next presidential hopeful: Andrew Yang at #techonomynyc https://t.co/x9rV4FdxhD
Techonomy ,NY      ,"@defcon_5 sorry we missed this -- but we we're off line for the tech addiction panel, natch. We're you following th��_ https://t.co/JFbYIF0pJ0"
Techonomy ,NY      ,"@jjfeds Jessica, thank you for all your social support throughout #techonomyNYC.  We greatly appreciate it."
Techonomy ,NY      ,"@DouglassHatcher Douglas, thank you for all your social support throughout #techonomyNYC.  We greatly appreciate it."
Techonomy ,NY      ,See what the top US patent-filing company (IBM) has to say about patenting inventions. https://t.co/kdOF0qUv6s
Techonomy ,NY      ,"RT @techonomy: ICYMI:  With Precision Medicine, Every Disease will be a 'Rare Disease' -#TechonomyNYC https://t.co/fRRe4ubInJ"
Techonomy ,NY      ,RT @techonomy: ICYMI: Microsoft���s Smith: ���It All Comes Down to How You Conduct Your Business��� #techonomynyc https://t.co/yAd5eeun6Z
Techonomy ,NY      ,RT @techonomy: ICYMI: Hacking Nature for Sustainable Development https://t.co/CNC5OYqkJ0 #techonomynyc
Techonomy ,NY      ,RT @techonomy: ICYMI: Facebook Co-Founder: 'Self-Regulation Alone is Concerning' - Techonomy https://t.co/AIO7AHEIxP #techonomynyc
Techonomy ,NY      ,RT @techonomy: ICYMI: Jeffrey Sachs Does Not Mince Words At #TechonomyNYC https://t.co/AXBTXFSQFo
Techonomy ,NY      ,ICYMI: Food &amp; Tech on the Menu at #techonomynyc - https://t.co/C2nf0O1CpG
Techonomy ,NY      ,ICYMI: EDF to Launch Satellite to Track Methane https://t.co/KkioaKEHao #techomomynyc
Techonomy ,NY      ,ICYMI: Jeffrey Sachs Does Not Mince Words At #TechonomyNYC https://t.co/AXBTXFSQFo
Techonomy ,NY      ,ICYMI: Hacking Nature for Sustainable Development https://t.co/CNC5OYqkJ0 #techonomynyc
Techonomy ,NY      ,"RT @DavidKirkpatric: Very proud to have hosted CEOs of @Novozymes and @Amyris on biotech that assists sustainability at #TechonomyNYC, whic��_"
Techonomy ,NY      ,"ICYMI:  With Precision Medicine, Every Disease will be a 'Rare Disease' -#TechonomyNYC https://t.co/fRRe4ubInJ"
Techonomy ,NY      ,ICYMI: Microsoft���s Smith: ���It All Comes Down to How You Conduct Your Business��� #techonomynyc https://t.co/yAd5eeun6Z
Techonomy ,NY      ,Stay Curious to Win In the Age of AI - Techonomy https://t.co/HGEVNif5G1 #AI #humanity @tyagarajan @techonomy
Techonomy ,NY      ,"To navigate today���s complex challenges, J&amp;J���s Lowinn Kibbey provides great perspective on how leaders need a sense��_ https://t.co/EeYBJxtBLx"
Techonomy ,NY      ,ICYMI: Facebook Co-Founder: 'Self-Regulation Alone is Concerning' - Techonomy https://t.co/AIO7AHEIxP #techonomynyc
Techonomy ,NY      ,"Some prophetic, harsh words, that frankly needed to be said. Kudos to JS for sounding the alarm bells. We ALL can a��_ https://t.co/wBqBV9ljcS"
Techonomy ,NY      ,"@zoe_leavitt @CBinsights thanks, @zoe_leavitt , for being such a compelling part of #techonomyNYC.  write up of you��_ https://t.co/15EqosQ6q5"
Techonomy ,NY      ,@defcon_5 We will start posting the videos next week. stay tuned for details.
Techonomy ,NY      ,RT @techonomy: ICYMI: Hacking Nature for Sustainable Development https://t.co/CNC5OYqkJ0 #techonomynyc
Techonomy ,NY      ,"RT @DavidKirkpatric: Very proud to have hosted CEOs of @Novozymes and @Amyris on biotech that assists sustainability at #TechonomyNYC, whic��_"
Techonomy ,NY      ,"Very proud to have hosted CEOs of @Novozymes and @Amyris on biotech that assists sustainability at #TechonomyNYC, w��_ https://t.co/ZYZ3nHVtyM"
Techonomy ,NY      ,ICYMI: Hacking Nature for Sustainable Development https://t.co/CNC5OYqkJ0 #techonomynyc
Techonomy ,NY      ,"Had an amazing time repping @CBinsights at @techonomy this week, talking about #foodtech and the ways new biotechno��_ https://t.co/yGJEGENnj6"
Techonomy ,NY      ,The latest The Precision Medicine Daily! https://t.co/ejjWGWSVbY Thanks to @justblegit @techonomy @JamesBell901 #precisionmedicine #data
Techonomy ,NY      ,"RT @techonomy: ICYMI:  With Precision Medicine, Every Disease will be a 'Rare Disease' -#TechonomyNYC https://t.co/fRRe4ubInJ"
Techonomy ,NY      ,ICYMI: Food &amp; Tech on the Menu at #techonomynyc - https://t.co/C2nf0O1CpG
Techonomy ,NY      ,"RT @techonomy: ICYMI:  With Precision Medicine, Every Disease will be a 'Rare Disease' -#TechonomyNYC https://t.co/fRRe4ubInJ"
Techonomy ,NY      ,"ICYMI:  With Precision Medicine, Every Disease will be a 'Rare Disease' -#TechonomyNYC https://t.co/fRRe4ubInJ"
Techonomy ,NY      ,ICYMI: EDF to Launch Satellite to Track Methane https://t.co/KkioaKEHao #techomomynyc
Techonomy ,NY      ,ICYMI: Facebook Co-Founder: 'Self-Regulation Alone is Concerning' - Techonomy https://t.co/AIO7AHEIxP #techonomynyc
Techonomy ,NY      ,ICYMI: Jeffrey Sachs Does Not Mince Words At #TechonomyNYC https://t.co/AXBTXFSQFo
Techonomy ,NY      ,ICYMI: Microsoft���s Smith: ���It All Comes Down to How You Conduct Your Business��� #techonomynyc https://t.co/yAd5eeun6Z
Techonomy ,NY      ,"ICYMI: Martin Sorrell on Trump, Legacy Advertising, and Not Being Forced into Retirement #techonomynyc https://t.co/9e9D2HbkQI"
Techonomy ,NY      ,@opinion_joe @techonomy Like he did in Russia in the 90s.
Techonomy ,NY      ,RT @Mike_Federle: https://t.co/1IXu7eeawW
Techonomy ,NY      ,"Reflecting on #TechonomyNYC, legality and responsibility are taking over the limitless nature of #bigtech, and��_ https://t.co/uOTKpHZt50"
Techonomy ,NY      ,https://t.co/1IXu7eeawW
Techonomy ,NY      ,Wasn���t Jeffrey Sachs supposed to have solved poverty in Africa by now?  https://t.co/1KJBNhzY6j via @techonomy
Techonomy ,NY      ,"@joshkampel @LyleLovett @TheFray @MAXHellsKitchen @ZZWard @techonomy @jason_mraz @GavinDeGraw @mattnathanson Oooo,��_ https://t.co/WgQqY6pCqQ"
Techonomy ,NY      ,RT @DavidKirkpatric: Facebook Co-Founder: ���Self-Regulation Alone is Concerning��� #TechonomyNYC https://t.co/w6rLyHDV37
Techonomy ,NY      ,Facebook Co-Founder: ���Self-Regulation Alone is Concerning��� #TechonomyNYC https://t.co/w6rLyHDV37
Techonomy ,NY      ,Spoke earlier this week @techonomy about the benefits of starting a company outside of SV with @austinmcchord &amp; Dav��_ https://t.co/OyZ2SpNU9t
Techonomy ,NY      ,RT @stevedischinger: Linked data is the only way to create a flexible Data Fabric. Get Ready for the Semantic Web - Techonomy https://t.co/��_
Techonomy ,NY      ,.@chrishughes  came as close to calling for regulation of Facebook as you can without actually saying the words at��_ https://t.co/8CQ0CRJZfe
Techonomy ,NY      ,Linked data is the only way to create a flexible Data Fabric. Get Ready for the Semantic Web - Techonomy��_ https://t.co/AEXvYfs0mk
Techonomy ,NY      ,"Re: Get Ready for the Semantic Web ...
@CamSemantics @mloughlin @MikeHypercube -
#fibo2018 ... you guys have been��_ https://t.co/OIC0bk902K"
Techonomy ,NY      ,RT @sasschristina: Thank you @jjfeds for the post and @techonomy for another great event. The future of work is distributed! #TechonomyNYC��_
Techonomy ,NY      ,"RT @DouglassHatcher: Circle of Blue Co-Founder = great champion of storytelling around one of the four elements: water. Great presentation,��_"
Techonomy ,NY      ,RT @Timbaxter1: Thank you @techonomy and @MLTellado for the engaging conversation today about @SamsungUS ongoing mission to build trusted r��_
Techonomy ,NY      ,.@chrishughes  came as close to calling for regulation of Facebook as you can without actually saying the words at��_ https://t.co/RP19Yx7wa2
Techonomy ,NY      ,"RT @DouglassHatcher: To set the table for our time today, @JeffDSachs just quoted from JFK���s Inaugural Address @techonomy:  ���The world is v��_"
Techonomy ,NY      ,ICYMI: more #techonomyNYC coverage: insights from Deanna Portero of @FDysplasia on #rarediseases. https://t.co/4wFvWkJcZM
Techonomy ,NY      ,RT @Timbaxter1: Thank you @techonomy and @MLTellado for the engaging conversation today about @SamsungUS ongoing mission to build trusted r��_
Techonomy ,NY      ,RT @techonomy: Successful two days at #TechonomyNYC. Thank you to each panelist that offered invaluable insight &amp; solution to some of today��_
Techonomy ,NY      ,RT @jpundyk: last session at #TechonomyNYC was a doozy: @chrishughes came as close to calling for regulation of Facebook as you can without��_
Techonomy ,NY      ,RT @jpundyk: last session at #TechonomyNYC was a doozy: @chrishughes came as close to calling for regulation of Facebook as you can without��_
Techonomy ,NY      ,last session at #TechonomyNYC was a doozy: @chrishughes came as close to calling for regulation of Facebook as you��_ https://t.co/Gb1hK8wmxt
Techonomy ,NY      ,.@chrishughes came as close to calling for regulation of Facebook as you can come without actually saying the words��_ https://t.co/DiVv0BtbC2
Techonomy ,NY      ,ICYMI: more #techonomyNYC coverage: https://t.co/4wFvWkJcZM
Techonomy ,NY      ,RT @adamemery: A view from @Celestica's Chief Operations Officer Todd Cooper about which technologies have the potential to improve the sup��_
Techonomy ,NY      ,I had the pleasure of attending @techonomy New York conference yesterday. It was great to see that the tech media a��_ https://t.co/C20E6dbVUu
